Date,HomeTeam,AwayTeam,Result,Home_Odds,Draw_Odds,Away_Odds,Imp_Prob_Home,Imp_Prob_Draw,Imp_Prob_Away,Total_Imp_Prob,Norm_Prob_Home,Norm_Prob_Draw,Norm_Prob_Away,Result_Code,Home_Points,Away_Points,Recent_Form_Home,Recent_Form_Away,Total_Team_Form
2023-10-29,West Ham,Everton,A,2.15,3.5,3.3,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,2,-1,1,0.0,-0.5,-0.5
2023-10-29,Aston Villa,Luton,H,1.25,6.5,9.5,0.8,0.15384615384615385,0.10526315789473684,1.0591093117408907,0.7553516819571866,0.1452599388379205,0.09938837920489296,0,1,-1,0.3,-0.6,-0.3
2023-10-29,Brighton,Fulham,D,1.55,4.2,5.5,0.6451612903225806,0.23809523809523808,0.18181818181818182,1.0650747102360005,0.6057427559984266,0.2235479218565622,0.17070932214501117,1,0,0,0.1,0.0,0.1
2023-10-29,Liverpool,Nott'm Forest,H,1.29,5.75,11.0,0.7751937984496123,0.17391304347826086,0.09090909090909091,1.040015932836964,0.7453672333028902,0.16722151842795277,0.08741124826915714,0,1,-1,0.6,0.0,0.6
2023-10-29,Man United,Man City,A,5.0,3.8,1.67,0.2,0.2631578947368421,0.5988023952095809,1.0619602899464229,0.18833095916429252,0.24780389363722696,0.5638651471984806,2,-1,1,0.2,0.6,0.8
2023-11-04,Fulham,Man United,A,3.2,3.6,2.2,0.3125,0.2777777777777778,0.45454545454545453,1.0448232323232323,0.2990936555891239,0.26586102719033233,0.4350453172205438,2,-1,1,-0.1,0.0,-0.1
2023-11-04,Brentford,West Ham,H,2.05,3.6,3.5,0.48780487804878053,0.2777777777777778,0.2857142857142857,1.0512969415408442,0.46400294605045106,0.2642238998342846,0.27177315411526415,0,1,-1,0.0,0.0,0.0
2023-11-04,Burnley,Crystal Palace,A,2.75,3.25,2.6,0.36363636363636365,0.3076923076923077,0.3846153846153846,1.0559440559440558,0.34437086092715236,0.29139072847682124,0.3642384105960265,2,-1,1,-0.7,-0.1,-0.7999999999999999
2023-11-04,Everton,Brighton,D,3.1,3.6,2.2,0.3225806451612903,0.2777777777777778,0.45454545454545453,1.0549038774845227,0.30579150579150577,0.2633204633204633,0.43088803088803085,1,0,0,-0.3,0.2,-0.09999999999999998
2023-11-04,Man City,Bournemouth,H,1.1,11.0,19.0,0.9090909090909091,0.09090909090909091,0.05263157894736842,1.0526315789473684,0.8636363636363636,0.08636363636363636,0.05,0,1,-1,0.6,-0.5,0.09999999999999998
2023-11-04,Sheffield United,Wolves,H,3.8,3.5,2.0,0.2631578947368421,0.2857142857142857,0.5,1.0488721804511278,0.25089605734767023,0.27240143369175623,0.4767025089605735,0,1,-1,-0.9,-0.1,-1.0
2023-11-04,Newcastle,Arsenal,H,2.8,3.2,2.6,0.35714285714285715,0.3125,0.3846153846153846,1.0542582417582418,0.33876221498371334,0.29641693811074915,0.3648208469055374,0,1,-1,0.2,0.7,0.8999999999999999
2023-11-05,Nott'm Forest,Aston Villa,H,4.2,3.75,1.85,0.23809523809523808,0.26666666666666666,0.5405405405405405,1.045302445302445,0.22777640975129282,0.255109578921448,0.5171140113272593,0,1,-1,-0.2,0.5,0.3
2023-11-05,Luton,Liverpool,D,12.0,6.5,1.22,0.08333333333333333,0.15384615384615385,0.819672131147541,1.0568516183270282,0.07885055185442974,0.14557024957740877,0.7755791985681615,1,0,0,-0.6,0.6,0.0
2023-11-06,Tottenham,Chelsea,A,2.0,3.75,3.5,0.5,0.26666666666666666,0.2857142857142857,1.0523809523809522,0.4751131221719458,0.2533936651583711,0.2714932126696833,2,-1,1,0.8,-0.1,0.7000000000000001
2023-11-11,Wolves,Tottenham,H,3.1,3.75,2.2,0.3225806451612903,0.26666666666666666,0.45454545454545453,1.0437927663734115,0.3090466379471811,0.2554785540363364,0.43547480801648253,0,1,-1,-0.1,0.7,0.6
2023-11-11,Arsenal,Burnley,H,1.18,7.0,17.0,0.8474576271186441,0.14285714285714285,0.058823529411764705,1.0491382993875518,0.8077654086342655,0.13616616888406188,0.05606842248167254,0,1,-1,0.5,-0.7,-0.19999999999999996
2023-11-11,Crystal Palace,Everton,A,2.45,3.2,3.0,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,2,-1,1,-0.1,-0.2,-0.30000000000000004
2023-11-11,Man United,Luton,H,1.33,5.25,9.5,0.7518796992481203,0.19047619047619047,0.10526315789473684,1.0476190476190474,0.7177033492822967,0.18181818181818185,0.10047846889952154,0,1,-1,0.0,-0.5,-0.5
2023-11-11,Bournemouth,Newcastle,H,4.75,4.0,1.73,0.21052631578947367,0.25,0.5780346820809249,1.0385609978703987,0.2027096301720981,0.2407176858293665,0.5565726839985353,0,1,-1,-0.6,0.2,-0.39999999999999997
2023-11-12,Aston Villa,Fulham,H,1.57,4.2,5.5,0.6369426751592356,0.23809523809523808,0.18181818181818182,1.0568560950726555,0.6026768243366641,0.22528633671632445,0.1720368389470114,0,1,-1,0.5,-0.3,0.2
2023-11-12,Brighton,Sheffield United,D,1.25,5.75,13.0,0.8,0.17391304347826086,0.07692307692307693,1.050836120401338,0.7612985359643539,0.16549968173138127,0.0732017823042648,1,0,0,0.1,-0.7,-0.6
2023-11-12,Liverpool,Brentford,H,1.4,5.0,6.5,0.7142857142857143,0.2,0.15384615384615385,1.0681318681318683,0.6687242798353908,0.18724279835390945,0.14403292181069957,0,1,-1,0.6,0.1,0.7
2023-11-12,West Ham,Nott'm Forest,H,1.85,3.6,4.0,0.5405405405405405,0.2777777777777778,0.25,1.0683183183183182,0.5059732958538299,0.26001405481377377,0.23401264933239635,0,1,-1,-0.1,0.0,-0.1
2023-11-12,Chelsea,Man City,D,5.0,3.7,1.73,0.2,0.27027027027027023,0.5780346820809249,1.0483049523511951,0.1907841793091115,0.2578164585258263,0.5513993621650621,1,0,0,0.0,0.6,0.6
2023-11-25,Man City,Liverpool,D,1.73,4.2,4.2,0.5780346820809249,0.23809523809523808,0.23809523809523808,1.054225158271401,0.5483028720626633,0.2258485639686684,0.2258485639686684,1,0,0,0.5,0.6,1.1
2023-11-25,Burnley,West Ham,A,3.4,3.5,2.05,0.29411764705882354,0.2857142857142857,0.48780487804878053,1.0676368108218897,0.27548473795354195,0.2676137454405836,0.4569015166058745,2,-1,1,-0.7,-0.1,-0.7999999999999999
2023-11-25,Luton,Crystal Palace,H,3.6,3.3,2.1,0.2777777777777778,0.30303030303030304,0.47619047619047616,1.0569985569985572,0.26279863481228666,0.28668941979522183,0.4505119453924914,0,1,-1,-0.5,-0.1,-0.6
2023-11-25,Newcastle,Chelsea,H,2.55,3.5,2.63,0.3921568627450981,0.2857142857142857,0.3802281368821293,1.058099285341513,0.3706238801763534,0.2700259698427717,0.35935014998087494,0,1,-1,0.2,0.1,0.30000000000000004
2023-11-25,Nott'm Forest,Brighton,A,3.2,3.6,2.15,0.3125,0.2777777777777778,0.46511627906976744,1.0553940568475453,0.29609793420045905,0.2631981637337414,0.4407039020657995,2,-1,1,-0.2,0.0,-0.2
2023-11-25,Sheffield United,Bournemouth,A,3.2,3.5,2.2,0.3125,0.2857142857142857,0.45454545454545453,1.0527597402597402,0.2968388589051658,0.27139552814186585,0.4317656129529684,2,-1,1,-0.6,-0.4,-1.0
2023-11-25,Brentford,Arsenal,A,4.5,3.75,1.75,0.2222222222222222,0.26666666666666666,0.5714285714285714,1.0603174603174603,0.20958083832335328,0.25149700598802394,0.5389221556886227,2,-1,1,-0.1,0.5,0.4
2023-11-26,Tottenham,Aston Villa,A,2.3,3.8,2.8,0.4347826086956522,0.2631578947368421,0.35714285714285715,1.0550833605753516,0.4120836560805577,0.249419054996127,0.3384972889233152,2,-1,1,0.5,0.5,1.0
2023-11-26,Everton,Man United,A,2.7,3.4,2.55,0.37037037037037035,0.29411764705882354,0.3921568627450981,1.056644880174292,0.35051546391752575,0.27835051546391754,0.3711340206185567,2,-1,1,0.0,0.2,0.2
2023-11-27,Fulham,Wolves,H,2.38,3.3,3.0,0.42016806722689076,0.30303030303030304,0.3333333333333333,1.056531703590527,0.39768618944323936,0.28681610026512416,0.31549771029163654,0,1,-1,-0.3,0.1,-0.19999999999999998
2023-12-02,Arsenal,Wolves,H,1.25,5.5,12.0,0.8,0.18181818181818182,0.08333333333333333,1.0651515151515152,0.7510668563300142,0.17069701280227595,0.07823613086770981,0,1,-1,0.6,-0.1,0.5
2023-12-02,Brentford,Luton,H,1.45,4.5,6.5,0.6896551724137931,0.2222222222222222,0.15384615384615385,1.0657235484821692,0.6471238938053098,0.20851769911504422,0.144358407079646,0,1,-1,-0.2,-0.3,-0.5
2023-12-02,Burnley,Sheffield United,H,1.8,3.6,4.5,0.5555555555555556,0.2777777777777778,0.2222222222222222,1.0555555555555556,0.5263157894736842,0.2631578947368421,0.21052631578947367,0,1,-1,-0.7,-0.6,-1.2999999999999998
2023-12-02,Nott'm Forest,Everton,A,2.75,3.25,2.6,0.36363636363636365,0.3076923076923077,0.3846153846153846,1.0559440559440558,0.34437086092715236,0.29139072847682124,0.3642384105960265,2,-1,1,-0.2,0.0,-0.2
2023-12-02,Newcastle,Man United,H,1.91,3.75,3.8,0.5235602094240838,0.26666666666666666,0.2631578947368421,1.0533847708275925,0.49702656040180676,0.25315219476465356,0.24982124483353968,0,1,-1,0.4,0.2,0.6000000000000001
2023-12-03,Bournemouth,Aston Villa,D,3.4,4.0,1.95,0.29411764705882354,0.25,0.5128205128205129,1.0569381598793366,0.2782732786300392,0.2365322868355333,0.48519443453442734,1,0,0,-0.2,0.5,0.3
2023-12-03,Chelsea,Brighton,H,1.73,4.2,4.2,0.5780346820809249,0.23809523809523808,0.23809523809523808,1.054225158271401,0.5483028720626633,0.2258485639686684,0.2258485639686684,0,1,-1,-0.1,0.2,0.1
2023-12-03,Liverpool,Fulham,H,1.25,6.5,9.0,0.8,0.15384615384615385,0.1111111111111111,1.064957264957265,0.7512038523274479,0.14446227929373998,0.1043338683788122,0,1,-1,0.5,-0.2,0.3
2023-12-03,West Ham,Crystal Palace,D,2.0,3.5,3.8,0.5,0.2857142857142857,0.2631578947368421,1.0488721804511278,0.4767025089605735,0.27240143369175623,0.25089605734767023,1,0,0,-0.1,-0.2,-0.30000000000000004
2023-12-03,Man City,Tottenham,D,1.29,6.0,9.0,0.7751937984496123,0.16666666666666666,0.1111111111111111,1.0529715762273901,0.7361963190184049,0.15828220858895706,0.10552147239263804,1,0,0,0.4,0.3,0.7
2023-12-05,Wolves,Burnley,H,1.85,3.6,4.2,0.5405405405405405,0.2777777777777778,0.23809523809523808,1.0564135564135564,0.5116751269035532,0.2629441624365482,0.22538071065989848,0,1,-1,-0.1,-0.6,-0.7
2023-12-05,Luton,Arsenal,A,17.0,7.0,1.18,0.058823529411764705,0.14285714285714285,0.8474576271186441,1.0491382993875518,0.05606842248167254,0.13616616888406188,0.8077654086342655,2,-1,1,-0.3,0.6,0.3
2023-12-06,Brighton,Brentford,H,1.91,3.8,3.75,0.5235602094240838,0.2631578947368421,0.26666666666666666,1.0533847708275925,0.49702656040180676,0.24982124483353968,0.25315219476465356,0,1,-1,0.0,-0.1,-0.1
2023-12-06,Crystal Palace,Bournemouth,A,2.25,3.5,3.1,0.4444444444444444,0.2857142857142857,0.3225806451612903,1.0527393753200205,0.42217898832684825,0.2714007782101167,0.306420233463035,2,-1,1,-0.3,-0.2,-0.5
2023-12-06,Fulham,Nott'm Forest,H,2.0,3.4,3.75,0.5,0.29411764705882354,0.26666666666666666,1.0607843137254902,0.47134935304990755,0.27726432532347506,0.2513863216266174,0,1,-1,-0.2,-0.4,-0.6000000000000001
2023-12-06,Sheffield United,Liverpool,A,12.0,7.5,1.2,0.08333333333333333,0.13333333333333333,0.8333333333333334,1.05,0.07936507936507936,0.12698412698412698,0.7936507936507936,2,-1,1,-0.7,0.5,-0.19999999999999996
2023-12-06,Aston Villa,Man City,H,4.75,4.2,1.7,0.21052631578947367,0.23809523809523808,0.5882352941176471,1.0368568480023588,0.20304279823688326,0.22963173610123702,0.5673254656618798,0,1,-1,0.6,0.3,0.8999999999999999
2023-12-06,Man United,Chelsea,H,2.88,3.4,2.45,0.3472222222222222,0.29411764705882354,0.4081632653061224,1.0495031345871682,0.3308443879577409,0.2802446580347923,0.38891095400746684,0,1,-1,0.2,0.1,0.30000000000000004
2023-12-07,Everton,Newcastle,H,3.25,3.25,2.25,0.3076923076923077,0.3076923076923077,0.4444444444444444,1.0598290598290598,0.2903225806451613,0.2903225806451613,0.4193548387096774,0,1,-1,0.1,0.6,0.7
2023-12-07,Tottenham,West Ham,A,1.75,4.2,4.2,0.5714285714285714,0.23809523809523808,0.23809523809523808,1.0476190476190477,0.5454545454545454,0.22727272727272724,0.22727272727272724,2,-1,1,0.2,-0.2,0.0
2023-12-09,Crystal Palace,Liverpool,A,6.0,4.5,1.5,0.16666666666666666,0.2222222222222222,0.6666666666666666,1.0555555555555554,0.15789473684210528,0.2105263157894737,0.6315789473684211,2,-1,1,-0.3,0.5,0.2
2023-12-09,Brighton,Burnley,D,1.5,4.75,6.0,0.6666666666666666,0.21052631578947367,0.16666666666666666,1.043859649122807,0.638655462184874,0.20168067226890757,0.1596638655462185,1,0,0,0.0,-0.6,-0.6
2023-12-09,Man United,Bournemouth,A,1.55,4.33,5.75,0.6451612903225806,0.23094688221709006,0.17391304347826086,1.0500212160179316,0.6144269091716742,0.21994496748639608,0.16562812334192958,2,-1,1,0.4,-0.1,0.30000000000000004
2023-12-09,Sheffield United,Brentford,H,4.2,3.8,1.75,0.23809523809523808,0.2631578947368421,0.5714285714285714,1.0726817042606516,0.2219626168224299,0.24532710280373832,0.5327102803738317,0,1,-1,-0.7,-0.1,-0.7999999999999999
2023-12-09,Wolves,Nott'm Forest,D,1.85,3.6,4.33,0.5405405405405405,0.2777777777777778,0.23094688221709006,1.0492652005354084,0.5151610291323099,0.2647355288596593,0.22010344200803078,1,0,0,0.1,-0.5,-0.4
2023-12-09,Aston Villa,Arsenal,H,3.3,3.6,2.1,0.30303030303030304,0.2777777777777778,0.47619047619047616,1.0569985569985572,0.28668941979522183,0.26279863481228666,0.4505119453924914,0,1,-1,0.6,0.6,1.2
2023-12-10,Everton,Chelsea,H,3.1,3.5,2.25,0.3225806451612903,0.2857142857142857,0.4444444444444444,1.0527393753200205,0.306420233463035,0.2714007782101167,0.42217898832684825,0,1,-1,0.3,0.0,0.3
2023-12-10,Fulham,West Ham,H,2.38,3.5,2.9,0.42016806722689076,0.2857142857142857,0.3448275862068966,1.050709939148073,0.39988968560397137,0.2719249862107005,0.3281853281853282,0,1,-1,-0.2,0.0,-0.2
2023-12-10,Luton,Man City,A,17.0,8.0,1.14,0.058823529411764705,0.125,0.8771929824561404,1.0610165118679051,0.05544072948328267,0.11781155015197567,0.8267477203647416,2,-1,1,-0.4,0.1,-0.30000000000000004
2023-12-10,Tottenham,Newcastle,H,2.15,3.8,3.1,0.46511627906976744,0.2631578947368421,0.3225806451612903,1.0508548189679,0.4426075521322562,0.250422693969566,0.3069697538981777,0,1,-1,0.0,0.4,0.4
2023-12-15,Nott'm Forest,Tottenham,A,4.2,4.2,1.73,0.23809523809523808,0.23809523809523808,0.5780346820809249,1.054225158271401,0.2258485639686684,0.2258485639686684,0.5483028720626633,2,-1,1,-0.4,0.1,-0.30000000000000004
2023-12-16,Chelsea,Sheffield United,H,1.22,6.5,13.0,0.819672131147541,0.15384615384615385,0.07692307692307693,1.0504413619167718,0.78031212484994,0.14645858343337334,0.07322929171668667,0,1,-1,0.0,-0.5,-0.5
2023-12-16,Man City,Crystal Palace,D,1.18,8.0,13.0,0.8474576271186441,0.125,0.07692307692307693,1.0493807040417211,0.8075788165864264,0.11911787544649789,0.07330330796707563,1,0,0,0.1,-0.4,-0.30000000000000004
2023-12-16,Newcastle,Fulham,H,1.8,3.8,4.0,0.5555555555555556,0.2631578947368421,0.25,1.0687134502923976,0.5198358413132695,0.24623803009575923,0.23392612859097128,0,1,-1,0.2,-0.1,0.1
2023-12-16,Burnley,Everton,A,3.6,3.4,2.1,0.2777777777777778,0.29411764705882354,0.47619047619047616,1.0480859010270773,0.26503340757238314,0.28062360801781744,0.4543429844097996,2,-1,1,-0.5,0.3,-0.2
2023-12-17,Arsenal,Brighton,H,1.44,5.0,6.0,0.6944444444444444,0.2,0.16666666666666666,1.0611111111111111,0.6544502617801047,0.18848167539267016,0.15706806282722513,0,1,-1,0.5,-0.1,0.4
2023-12-17,Brentford,Aston Villa,A,3.2,3.75,2.1,0.3125,0.26666666666666666,0.47619047619047616,1.0553571428571429,0.2961082910321489,0.25267907501410036,0.45121263395375066,2,-1,1,-0.1,0.6,0.5
2023-12-17,West Ham,Wolves,H,2.15,3.5,3.3,0.46511627906976744,0.2857142857142857,0.30303030303030304,1.0538608678143562,0.44134505158578524,0.2711119602598395,0.28754298815437523,0,1,-1,0.0,0.1,0.1
2023-12-17,Liverpool,Man United,D,1.3,6.0,8.0,0.7692307692307692,0.16666666666666666,0.125,1.0608974358974357,0.7250755287009064,0.1570996978851964,0.1178247734138973,1,0,0,0.5,0.2,0.7
2023-12-21,Crystal Palace,Brighton,D,3.3,3.3,2.15,0.30303030303030304,0.30303030303030304,0.46511627906976744,1.0711768851303736,0.28289473684210525,0.28289473684210525,0.43421052631578944,1,0,0,-0.5,-0.1,-0.6
2023-12-22,Aston Villa,Sheffield United,D,1.22,6.5,12.0,0.819672131147541,0.15384615384615385,0.08333333333333333,1.0568516183270282,0.7755791985681615,0.14557024957740877,0.07885055185442974,1,0,0,0.6,-0.5,0.09999999999999998
2023-12-23,West Ham,Man United,H,2.6,3.6,2.6,0.3846153846153846,0.2777777777777778,0.3846153846153846,1.0470085470085468,0.3673469387755102,0.26530612244897966,0.3673469387755102,0,1,-1,0.0,0.3,0.3
2023-12-23,Fulham,Burnley,A,1.67,3.75,5.25,0.5988023952095809,0.26666666666666666,0.19047619047619047,1.055945252352438,0.5670771224886585,0.2525383452149492,0.1803845322963923,2,-1,1,-0.1,-0.7,-0.7999999999999999
2023-12-23,Luton,Newcastle,H,4.75,4.2,1.65,0.21052631578947367,0.23809523809523808,0.6060606060606061,1.0546821599453178,0.19961114711600778,0.22575070209548498,0.5746381507885073,0,1,-1,-0.6,0.2,-0.39999999999999997
2023-12-23,Nott'm Forest,Bournemouth,A,2.75,3.4,2.55,0.36363636363636365,0.29411764705882354,0.3921568627450981,1.049910873440285,0.34634974533106966,0.28013582342954163,0.3735144312393889,2,-1,1,-0.5,0.1,-0.4
2023-12-23,Tottenham,Everton,H,1.75,4.2,4.0,0.5714285714285714,0.23809523809523808,0.25,1.0595238095238095,0.5393258426966292,0.2247191011235955,0.23595505617977527,0,1,-1,0.1,0.5,0.6
2023-12-23,Liverpool,Arsenal,D,2.38,3.6,2.8,0.42016806722689076,0.2777777777777778,0.35714285714285715,1.0550887021475257,0.39823008849557523,0.26327433628318586,0.33849557522123896,1,0,0,0.6,0.5,1.1
2023-12-24,Wolves,Chelsea,H,3.75,3.75,1.91,0.26666666666666666,0.26666666666666666,0.5235602094240838,1.056893542757417,0.2523117569352708,0.2523117569352708,0.4953764861294584,0,1,-1,-0.1,0.0,-0.1
2023-12-26,Newcastle,Nott'm Forest,A,1.5,4.33,5.75,0.6666666666666666,0.23094688221709006,0.17391304347826086,1.0715265923620176,0.6221653026800774,0.21553070531642404,0.16230399200349846,2,-1,1,0.1,-0.6,-0.5
2023-12-26,Bournemouth,Fulham,H,2.15,3.6,3.2,0.46511627906976744,0.2777777777777778,0.3125,1.0553940568475453,0.4407039020657995,0.2631981637337414,0.29609793420045905,0,1,-1,0.3,-0.3,0.0
2023-12-26,Sheffield United,Luton,A,2.3,3.3,3.1,0.4347826086956522,0.30303030303030304,0.3225806451612903,1.0603935568872456,0.41002004008016035,0.28577154308617236,0.30420841683366734,2,-1,1,-0.4,-0.4,-0.8
2023-12-26,Burnley,Liverpool,A,6.5,5.25,1.4,0.15384615384615385,0.19047619047619047,0.7142857142857143,1.0586080586080586,0.1453287197231834,0.17993079584775085,0.6747404844290658,2,-1,1,-0.5,0.6,0.09999999999999998
2023-12-26,Man United,Aston Villa,H,2.6,3.5,2.6,0.3846153846153846,0.2857142857142857,0.3846153846153846,1.0549450549450547,0.36458333333333337,0.27083333333333337,0.36458333333333337,0,1,-1,0.1,0.6,0.7
2023-12-27,Brentford,Wolves,A,1.95,3.5,4.2,0.5128205128205129,0.2857142857142857,0.23809523809523808,1.0366300366300367,0.49469964664310956,0.27561837455830385,0.22968197879858654,2,-1,1,-0.2,0.0,-0.2
2023-12-27,Chelsea,Crystal Palace,H,1.67,4.0,5.0,0.5988023952095809,0.25,0.2,1.0488023952095809,0.5709391949757351,0.2383671139023694,0.19069369112189552,0,1,-1,-0.2,-0.5,-0.7
2023-12-27,Everton,Man City,A,5.75,4.0,1.57,0.17391304347826086,0.25,0.6369426751592356,1.0608557186374965,0.1639365659466162,0.2356588135482608,0.600404620505123,2,-1,1,0.3,0.2,0.5
2023-12-28,Brighton,Tottenham,H,2.5,3.6,2.6,0.4,0.2777777777777778,0.3846153846153846,1.0623931623931624,0.3765084473049075,0.2614641995172969,0.3620273531777956,0,1,-1,-0.1,0.1,0.0
2023-12-28,Arsenal,West Ham,A,1.33,5.5,7.5,0.7518796992481203,0.18181818181818182,0.13333333333333333,1.0670312143996354,0.7046463956269218,0.17039631021523746,0.12495729415784079,2,-1,1,0.4,0.1,0.5
2023-12-30,Luton,Chelsea,A,6.5,4.2,1.5,0.15384615384615385,0.23809523809523808,0.6666666666666666,1.0586080586080586,0.1453287197231834,0.22491349480968856,0.629757785467128,2,-1,1,-0.2,-0.1,-0.30000000000000004
2023-12-30,Aston Villa,Burnley,H,1.36,5.25,7.5,0.7352941176470588,0.19047619047619047,0.13333333333333333,1.0591036414565826,0.6942607775720708,0.1798466014281936,0.12589262099973553,0,1,-1,0.4,-0.5,-0.09999999999999998
2023-12-30,Crystal Palace,Brentford,H,2.2,3.3,3.4,0.45454545454545453,0.30303030303030304,0.29411764705882354,1.0516934046345812,0.43220338983050843,0.288135593220339,0.2796610169491525,0,1,-1,-0.5,-0.2,-0.7
2023-12-30,Man City,Sheffield United,H,1.08,11.0,29.0,0.9259259259259258,0.09090909090909091,0.034482758620689655,1.0513177754557064,0.8807288790723358,0.08647156267255661,0.03279955825510768,0,1,-1,0.4,-0.4,0.0
2023-12-30,Wolves,Everton,H,2.63,3.3,2.7,0.3802281368821293,0.30303030303030304,0.37037037037037035,1.0536288102828029,0.3608748481166464,0.28760631834750905,0.3515188335358444,0,1,-1,0.0,0.3,0.3
2023-12-30,Nott'm Forest,Man United,H,3.2,3.6,2.15,0.3125,0.2777777777777778,0.46511627906976744,1.0553940568475453,0.29609793420045905,0.2631981637337414,0.4407039020657995,0,1,-1,-0.5,0.1,-0.4
2023-12-31,Fulham,Arsenal,H,5.25,4.5,1.55,0.19047619047619047,0.2222222222222222,0.6451612903225806,1.0578597030209933,0.18005808325266215,0.21006776379477252,0.6098741529525653,0,1,-1,-0.3,0.3,0.0
2023-12-31,Tottenham,Bournemouth,H,1.75,4.2,4.0,0.5714285714285714,0.23809523809523808,0.25,1.0595238095238095,0.5393258426966292,0.2247191011235955,0.23595505617977527,0,1,-1,-0.1,0.5,0.4
2024-01-01,Liverpool,Newcastle,H,1.45,4.5,7.0,0.6896551724137931,0.2222222222222222,0.14285714285714285,1.0547345374931583,0.6538661131292164,0.21069019200830302,0.13544369486248053,0,1,-1,0.6,-0.1,0.5
2024-01-02,West Ham,Brighton,D,2.45,3.75,2.75,0.4081632653061224,0.26666666666666666,0.36363636363636365,1.0384662956091528,0.3930443068127679,0.2567889471176751,0.35016674606955694,1,0,0,0.3,0.1,0.4
2024-01-12,Burnley,Luton,D,2.0,3.6,3.6,0.5,0.2777777777777778,0.2777777777777778,1.0555555555555556,0.47368421052631576,0.2631578947368421,0.2631578947368421,1,0,0,-0.5,-0.3,-0.8
2024-01-13,Chelsea,Fulham,H,1.6,4.2,5.25,0.625,0.23809523809523808,0.19047619047619047,1.0535714285714286,0.5932203389830508,0.22598870056497172,0.18079096045197737,0,1,-1,0.1,-0.2,-0.1
2024-01-13,Newcastle,Man City,A,5.5,4.33,1.55,0.18181818181818182,0.23094688221709006,0.6451612903225806,1.0579263543578525,0.17186279656351228,0.2183014736949925,0.6098357297414951,2,-1,1,-0.2,0.4,0.2
2024-01-14,Everton,Aston Villa,D,2.8,3.5,2.45,0.35714285714285715,0.2857142857142857,0.4081632653061224,1.0510204081632653,0.33980582524271846,0.27184466019417475,0.3883495145631068,1,0,0,0.1,0.4,0.5
2024-01-14,Man United,Tottenham,D,2.2,3.75,3.0,0.45454545454545453,0.26666666666666666,0.3333333333333333,1.0545454545454545,0.4310344827586207,0.25287356321839083,0.3160919540229885,1,0,0,0.1,-0.1,0.0
2024-01-20,Arsenal,Crystal Palace,H,1.3,5.75,9.0,0.7692307692307692,0.17391304347826086,0.1111111111111111,1.054254923820141,0.7296439901304195,0.16496298907296442,0.10539302079661615,0,1,-1,0.1,-0.3,-0.19999999999999998
2024-01-20,Brentford,Nott'm Forest,H,1.91,3.6,4.0,0.5235602094240838,0.2777777777777778,0.25,1.0513379872018616,0.49799419006778256,0.2642135841748513,0.23779222575736617,0,1,-1,-0.4,-0.3,-0.7
2024-01-21,Sheffield United,West Ham,D,3.4,3.3,2.2,0.29411764705882354,0.30303030303030304,0.45454545454545453,1.0516934046345812,0.2796610169491525,0.288135593220339,0.43220338983050843,1,0,0,-0.4,0.4,0.0
2024-01-21,Bournemouth,Liverpool,A,4.2,4.5,1.7,0.23809523809523808,0.2222222222222222,0.5882352941176471,1.0485527544351074,0.22707034728406053,0.21193232413178983,0.5609973285841496,2,-1,1,0.5,0.6,1.1
2024-01-22,Brighton,Wolves,D,1.65,4.33,5.0,0.6060606060606061,0.23094688221709006,0.2,1.037007488277696,0.5844322369042638,0.22270512491732916,0.19286263817840707,1,0,0,0.1,0.1,0.2
2024-01-30,Nott'm Forest,Arsenal,A,7.5,5.0,1.4,0.13333333333333333,0.2,0.7142857142857143,1.0476190476190477,0.12727272727272726,0.19090909090909092,0.6818181818181818,2,-1,1,-0.5,0.3,-0.2
2024-01-30,Fulham,Everton,D,2.45,3.2,3.0,0.4081632653061224,0.3125,0.3333333333333333,1.0539965986394557,0.3872529245663574,0.2964905203711174,0.3162565550625252,1,0,0,-0.2,0.1,-0.1
2024-01-30,Luton,Brighton,H,4.2,4.2,1.75,0.23809523809523808,0.23809523809523808,0.5714285714285714,1.0476190476190474,0.2272727272727273,0.2272727272727273,0.5454545454545455,0,1,-1,-0.2,0.1,-0.1
2024-01-30,Crystal Palace,Sheffield United,H,1.62,3.6,6.5,0.6172839506172839,0.2777777777777778,0.15384615384615385,1.0489078822412155,0.5885015844273427,0.26482571299230423,0.14667270258035311,0,1,-1,-0.5,-0.5,-1.0
2024-01-30,Aston Villa,Newcastle,A,1.85,4.0,3.8,0.5405405405405405,0.25,0.2631578947368421,1.0536984352773826,0.5129935875801552,0.2372595342558218,0.24974687816402294,2,-1,1,0.5,-0.4,0.09999999999999998
2024-01-31,Man City,Burnley,H,1.08,12.0,21.0,0.9259259259259258,0.08333333333333333,0.047619047619047616,1.0568783068783068,0.8760951188986232,0.0788485607008761,0.04505632040050063,0,1,-1,0.4,-0.4,0.0
2024-01-31,Tottenham,Brentford,H,1.67,4.2,4.75,0.5988023952095809,0.23809523809523808,0.21052631578947367,1.0474239490942927,0.5716905706876048,0.2273150602495952,0.20099436906279997,0,1,-1,0.0,-0.4,-0.4
